Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Age,Location,RoadRail,Amenities,Garage,Exter Overall,Bsmt Overall,Garage Overall,Kitchen Overall,Fireplace Overall,Pool Overall,Bath AbvGrd,Multi Bsmt Type,Total FinBsmt SF
1346,903233080,50,RM,52.0,6240.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,3,300.0,2,240.0,449.0,989.0,GasA,3,1,SBrkr,1245.0,764.0,0.0,2009.0,0,0,2,0,4,1,3,7,6,1,4,6,1939,3,2,400.0,3,3,Y,0.0,20.0,0.0,0.0,0.0,0.0,0,2,0,0.0,1,2008,WD ,150000.0,71,2,0,0,1,9,9,9,3,4,0.0,0,6,540.0
2770,907125080,20,RL,95.0,13015.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,1,1,0.0,1,0.0,1100.0,1100.0,GasA,5,1,SBrkr,1100.0,0.0,0.0,1100.0,0,0,1,1,3,1,3,5,8,0,0,2,1996,2,2,462.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2006,WD ,145000.0,25,3,0,0,1,12,12,9,3,0,0.0,1,1,0.0
2923,923230040,90,RL,63.0,9297.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,1606.0,1,0.0,122.0,1728.0,GasA,3,1,SBrkr,1728.0,0.0,0.0,1728.0,2,0,2,0,4,2,3,8,8,0,0,6,1976,3,2,560.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2006,WD ,188000.0,45,1,0,0,1,9,9,9,6,0,0.0,0,5,1606.0
1619,527110120,60,RL,57.0,8773.0,Pave,0,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,1,0.0,916.0,916.0,GasA,4,1,SBrkr,916.0,684.0,0.0,1600.0,0,0,2,1,3,1,3,7,8,1,3,2,1997,1,2,460.0,3,3,Y,100.0,38.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2007,WD ,169000.0,24,2,0,0,1,9,12,9,3,3,0.0,2,1,0.0
2178,908152260,20,RL,74.0,8536.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1125.0,1125.0,GasA,4,1,SBrkr,1125.0,0.0,0.0,1125.0,0,0,1,1,2,1,3,5,8,0,0,2,2007,3,2,430.0,3,3,Y,80.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2007,New,155000.0,14,1,0,0,1,9,12,9,3,0,0.0,1,1,0.0
1160,533206050,120,FV,59.0,4282.0,Pave,2,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,2,6,16.0,1,0.0,1375.0,1391.0,GasA,5,1,SBrkr,1391.0,0.0,0.0,1391.0,0,0,2,0,2,1,4,5,8,0,0,2,2004,2,2,530.0,3,3,Y,156.0,158.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2008,WD ,196000.0,17,3,0,0,1,12,12,9,4,0,0.0,0,6,16.0
1755,528275110,60,RL,68.0,8740.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,574.0,1,0.0,280.0,854.0,GasA,5,1,SBrkr,864.0,1131.0,0.0,1995.0,0,0,2,1,4,1,4,8,8,1,4,4,2002,1,2,435.0,3,3,Y,264.0,48.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2007,WD ,219500.0,19,3,0,0,1,12,12,9,4,4,0.0,2,6,574.0
2412,528218060,60,RL,65.0,10237.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,5,1,SBrkr,728.0,728.0,0.0,1456.0,0,0,2,1,3,1,4,8,8,1,4,2,2005,1,2,390.0,3,3,Y,0.0,24.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2,2006,New,170440.0,15,3,1,0,1,12,12,9,4,4,0.0,2,1,0.0
889,908151050,60,RL,75.0,7950.0,Pave,0,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,3,3,CBlock,3,3,1,4,535.0,1,0.0,155.0,690.0,GasA,3,1,SBrkr,698.0,728.0,0.0,1426.0,0,0,1,1,3,1,3,6,8,0,0,2,1977,1,2,440.0,3,3,Y,252.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,7,2009,WD ,159500.0,44,2,0,0,1,9,9,9,3,0,0.0,1,4,535.0
1186,534126090,20,RL,80.0,10400.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1304.0,1304.0,GasA,4,1,SBrkr,1682.0,0.0,0.0,1682.0,0,0,2,0,3,1,3,7,8,1,4,2,1970,3,2,530.0,3,3,Y,98.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,5,2008,WD ,174000.0,51,3,0,0,1,9,9,9,3,4,0.0,0,1,0.0
1613,526352090,20,RL,85.0,10628.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,4,CBlock,3,4,4,6,778.0,1,0.0,499.0,1277.0,GasA,3,1,SBrkr,1277.0,0.0,0.0,1277.0,1,0,1,0,2,1,3,5,8,1,1,2,1970,3,2,526.0,3,3,Y,0.0,0.0,0.0,0.0,176.0,0.0,0,3,0,0.0,4,2007,WD ,167000.0,51,3,0,0,1,12,12,9,3,1,0.0,0,6,778.0
411,527453060,160,RL,24.0,2280.0,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,566.0,1,0.0,289.0,855.0,GasA,3,1,SBrkr,855.0,601.0,0.0,1456.0,0,0,2,1,3,1,3,7,8,1,3,2,1976,3,2,440.0,3,3,Y,87.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2009,WD ,148500.0,45,2,0,0,1,9,12,9,3,3,0.0,2,5,566.0
810,906226090,90,RL,64.0,7018.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1114.0,1114.0,0.0,2228.0,0,0,2,0,6,2,3,8,8,0,0,6,1979,3,2,720.0,3,3,Y,73.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2009,WD ,147983.0,42,1,1,0,1,9,0,9,6,0,0.0,0,0,0.0
548,531452010,160,RL,75.0,10762.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,626.0,626.0,GasA,3,1,SBrkr,626.0,591.0,0.0,1217.0,0,0,1,1,3,1,3,6,8,1,3,2,1980,2,1,288.0,3,3,Y,0.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2009,WD ,120000.0,41,2,0,0,1,9,12,9,3,3,0.0,1,1,0.0
2179,908152280,20,RL,60.0,7024.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,1,5,980.0,1,0.0,110.0,1090.0,GasA,4,1,SBrkr,1090.0,0.0,0.0,1090.0,1,0,1,1,2,1,3,5,8,0,0,2,2005,1,2,450.0,3,3,Y,0.0,49.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2007,WD ,157000.0,15,1,0,0,1,9,20,9,3,0,0.0,1,5,980.0
2746,905480160,50,RL,50.0,7585.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,2,2,1,0.0,1,0.0,810.0,810.0,GasA,2,1,FuseA,1002.0,454.0,0.0,1456.0,1,1,1,0,4,1,3,7,8,1,3,6,1954,3,1,280.0,3,3,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2006,WD ,91500.0,71,1,1,0,1,9,4,9,3,3,0.0,0,1,0.0
1486,908102030,30,RL,67.0,8777.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,1,0.0,1,0.0,796.0,796.0,GasA,4,1,FuseA,796.0,0.0,0.0,796.0,0,0,1,0,2,1,3,4,8,0,0,0,1980,0,0,0.0,0,0,P,328.0,0.0,164.0,0.0,0.0,0.0,0,2,0,0.0,5,2008,WD ,85000.0,71,2,1,0,0,9,6,0,3,0,0.0,0,1,0.0
2168,908102100,20,RL,70.0,9170.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,698.0,6,96.0,420.0,1214.0,GasA,5,1,SBrkr,1214.0,0.0,0.0,1214.0,1,0,1,0,2,1,3,6,8,0,0,6,1965,3,2,461.0,2,2,Y,0.0,0.0,184.0,0.0,0.0,0.0,0,1,4,400.0,4,2007,WD ,140000.0,56,2,1,0,1,9,9,4,3,0,0.0,0,30,794.0
2061,905105260,20,RL,66.0,7742.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,763.0,1,0.0,192.0,955.0,GasA,5,1,SBrkr,955.0,0.0,0.0,955.0,1,0,1,0,3,1,3,6,8,0,0,2,1966,3,1,386.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,1,2007,WD ,127000.0,55,2,0,0,1,9,9,9,3,0,0.0,0,4,763.0
1131,528490080,60,FV,64.0,8791.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,3,503.0,1,0.0,361.0,864.0,GasA,5,1,SBrkr,864.0,864.0,0.0,1728.0,0,0,2,1,3,1,4,7,8,0,0,2,2003,2,2,673.0,3,3,Y,216.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2008,WD ,207500.0,18,3,0,0,1,12,12,9,4,0,0.0,2,3,503.0
2738,905427030,75,RL,60.0,19800.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,3,425.0,1,0.0,1411.0,1836.0,GasA,4,1,SBrkr,1836.0,1836.0,0.0,3672.0,0,0,3,1,5,1,4,7,8,2,4,6,1993,3,2,836.0,3,3,Y,684.0,80.0,32.0,0.0,0.0,0.0,0,0,0,0.0,12,2006,WD ,415000.0,31,3,0,0,1,9,9,9,4,8,0.0,3,3,425.0
929,909425130,20,RL,90.0,13339.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,3,3,CBlock,3,3,1,2,65.0,4,875.0,621.0,1561.0,GasA,3,1,SBrkr,1561.0,0.0,0.0,1561.0,1,0,2,0,3,1,3,6,8,1,4,2,1960,1,2,463.0,3,3,Y,0.0,148.0,0.0,0.0,120.0,0.0,0,0,0,0.0,5,2009,WD ,193000.0,61,2,0,0,1,9,9,9,3,4,0.0,0,8,940.0
362,527164090,60,RL,65.0,8125.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,702.0,702.0,GasA,4,1,SBrkr,702.0,779.0,0.0,1481.0,0,0,2,1,3,1,3,6,8,1,3,2,1994,1,2,343.0,3,3,Y,0.0,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,2009,WD ,174000.0,26,2,0,0,1,9,12,9,3,3,0.0,2,1,0.0
652,535353240,60,RL,78.0,11419.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,2,5,699.0,1,0.0,0.0,699.0,GasA,5,1,FuseA,801.0,726.0,0.0,1527.0,1,0,1,1,3,1,3,6,8,1,4,2,1948,3,2,410.0,3,3,Y,0.0,0.0,134.0,0.0,0.0,0.0,0,3,0,0.0,12,2009,WD ,152500.0,22,3,1,0,1,9,9,9,3,4,0.0,1,5,699.0
1466,907262070,60,RL,72.0,7226.0,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,798.0,798.0,GasA,5,1,SBrkr,798.0,842.0,0.0,1640.0,0,0,2,1,3,1,4,6,8,0,0,2,2003,2,2,595.0,3,3,Y,0.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2008,WD ,183000.0,18,3,0,0,1,12,12,9,4,0,0.0,2,1,0.0
2087,905478220,50,RL,60.0,11100.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,2,2,1080.0,1,0.0,0.0,1080.0,GasA,3,0,SBrkr,1080.0,400.0,0.0,1480.0,1,0,1,0,4,1,3,7,8,1,4,2,1951,3,1,253.0,3,3,Y,0.0,0.0,68.0,0.0,0.0,0.0,0,0,0,0.0,7,2007,WD ,136500.0,27,2,0,0,1,9,9,9,3,4,0.0,0,2,1080.0
1442,907194020,60,RL,80.0,12435.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,4,3,PConc,4,3,1,6,361.0,1,0.0,602.0,963.0,GasA,5,1,SBrkr,963.0,829.0,0.0,1792.0,0,0,2,1,3,1,4,7,8,1,3,2,2001,2,2,564.0,3,3,Y,0.0,96.0,0.0,245.0,0.0,0.0,0,0,0,0.0,5,2008,WD ,231500.0,20,3,0,0,1,12,12,9,4,3,0.0,2,6,361.0
2744,905475150,20,RL,57.0,6420.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,5,4,2,2,210.0,5,551.0,219.0,980.0,GasA,2,1,FuseA,1148.0,0.0,0.0,1148.0,0,1,1,0,2,1,3,6,8,0,0,6,1952,3,1,308.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,9,2006,WD ,123500.0,69,2,0,0,1,9,20,9,3,0,0.0,0,10,761.0
1511,908275280,50,RL,59.0,16466.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,3,1,SBrkr,872.0,521.0,0.0,1393.0,0,0,1,1,3,1,3,8,8,0,0,2,1955,3,1,300.0,3,3,Y,121.0,0.0,0.0,0.0,265.0,0.0,0,0,0,0.0,4,2008,WD ,135500.0,66,3,0,0,1,12,9,9,3,0,0.0,1,1,0.0
2175,908152060,80,RL,65.0,6285.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,3,2,CBlock,3,3,3,6,504.0,1,0.0,456.0,960.0,GasA,3,1,SBrkr,1044.0,0.0,0.0,1044.0,1,0,1,0,3,1,3,7,8,1,2,6,1976,3,2,528.0,3,2,Y,228.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2007,WD ,133500.0,45,1,0,0,1,6,9,6,3,2,0.0,0,6,504.0
1236,535150280,20,RL,71.0,9204.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,25.0,3,872.0,247.0,1144.0,GasA,3,1,SBrkr,1144.0,0.0,0.0,1144.0,1,0,1,1,3,1,3,6,8,0,0,6,1962,3,1,336.0,3,3,Y,0.0,88.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2008,COD,124000.0,58,1,0,0,1,9,9,9,3,0,0.0,1,12,897.0
2448,528344060,60,RL,78.0,12011.0,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,4,3,PConc,4,3,3,6,956.0,1,0.0,130.0,1086.0,GasA,5,1,SBrkr,1086.0,838.0,0.0,1924.0,1,0,2,1,3,1,4,7,8,1,3,2,1998,2,2,592.0,3,3,Y,208.0,75.0,0.0,0.0,374.0,0.0,0,0,0,0.0,6,2006,WD ,280000.0,23,4,0,0,1,12,12,9,4,3,0.0,2,6,956.0
60,528328100,60,RL,108.0,14774.0,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1393.0,1393.0,GasA,5,1,SBrkr,1422.0,1177.0,0.0,2599.0,0,0,2,1,4,1,4,10,8,1,3,4,1999,1,3,779.0,3,3,Y,668.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2010,WD ,333168.0,22,4,0,0,1,12,12,9,4,3,0.0,2,1,0.0
346,527105130,60,RL,68.0,11792.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,4,3,PConc,4,3,4,6,850.0,1,0.0,158.0,1008.0,GasA,5,1,SBrkr,1008.0,1275.0,0.0,2283.0,0,0,2,1,4,1,4,9,8,1,4,4,2003,1,3,632.0,3,3,Y,120.0,46.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2009,WD ,270000.0,18,4,0,0,1,12,12,9,4,4,0.0,2,6,850.0
678,535450200,50,RL,60.0,8064.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,3,621.0,1,0.0,174.0,795.0,GasA,4,0,SBrkr,765.0,368.0,0.0,1133.0,0,0,1,0,3,1,3,5,8,0,0,6,1989,3,2,900.0,3,3,Y,0.0,0.0,0.0,0.0,231.0,0.0,0,0,0,0.0,12,2009,COD,128500.0,71,2,1,0,1,9,9,9,3,0,0.0,0,3,621.0
2481,531452080,120,RL,50.0,7175.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4,3,1,6,904.0,1,0.0,494.0,1398.0,GasA,4,1,SBrkr,1398.0,0.0,0.0,1398.0,1,0,2,0,2,1,4,5,8,0,0,2,1990,2,2,542.0,3,3,Y,0.0,46.0,0.0,0.0,0.0,0.0,0,2,0,0.0,7,2006,WD ,172000.0,30,3,0,0,1,12,12,9,4,0,0.0,0,6,904.0
2729,905300010,85,RL,72.0,10820.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,3,3,PConc,4,3,3,6,535.0,3,159.0,88.0,782.0,GasA,5,1,SBrkr,810.0,0.0,0.0,810.0,1,0,1,0,2,1,3,4,8,0,0,6,1973,3,2,576.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,6,2006,WD ,130000.0,49,2,1,0,1,9,12,9,3,0,0.0,0,18,694.0
453,528174060,120,RL,34.0,5381.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,4,3,PConc,4,3,3,5,900.0,1,0.0,406.0,1306.0,GasA,5,1,SBrkr,1306.0,0.0,0.0,1306.0,1,0,2,0,1,1,4,5,8,1,4,2,2005,2,2,624.0,3,3,Y,170.0,63.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2009,WD ,196000.0,16,3,0,0,1,12,12,9,4,4,0.0,0,5,900.0
2234,910201020,45,RM,50.0,5000.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,4,116.0,1,0.0,604.0,720.0,GasA,1,0,FuseF,803.0,0.0,0.0,803.0,0,0,1,0,2,1,3,5,8,0,0,6,1941,3,2,360.0,3,3,Y,0.0,0.0,244.0,0.0,0.0,0.0,0,0,0,0.0,12,2007,WD ,87000.0,71,2,1,0,1,9,9,9,3,0,0.0,0,4,116.0
2007,903204030,50,RM,55.0,8674.0,Pave,0,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,3,1,3,910.0,1,0.0,0.0,910.0,GasA,3,1,SBrkr,910.0,525.0,0.0,1435.0,1,0,1,0,3,1,3,6,8,0,0,6,1950,3,1,308.0,3,3,Y,0.0,33.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,2007,WD ,128250.0,71,2,1,0,1,9,6,9,3,0,0.0,0,3,910.0
20,527302110,20,RL,85.0,13175.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,3,3,CBlock,4,3,1,5,790.0,3,163.0,589.0,1542.0,GasA,3,1,SBrkr,2073.0,0.0,0.0,2073.0,1,0,2,0,3,1,3,7,7,2,3,2,1978,3,2,500.0,3,3,Y,349.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,2,2010,WD ,210000.0,33,2,0,0,1,9,12,9,3,6,0.0,0,15,953.0
2217,909279080,50,RL,68.0,11275.0,Pave,0,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,3,3,CBlock,3,3,2,3,297.0,2,557.0,0.0,854.0,GasA,3,1,SBrkr,1096.0,895.0,0.0,1991.0,0,0,1,1,3,1,3,7,8,1,4,6,1977,3,2,432.0,3,2,Y,0.0,0.0,19.0,0.0,0.0,0.0,0,0,0,0.0,3,2007,WD ,220000.0,71,3,0,0,1,9,9,6,3,4,0.0,1,6,854.0
232,905202090,20,RL,60.0,9600.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,3,3,CBlock,4,3,1,4,442.0,1,0.0,625.0,1067.0,GasA,3,1,SBrkr,1067.0,0.0,0.0,1067.0,0,0,2,0,2,1,4,4,6,0,0,2,1996,3,2,436.0,3,3,Y,290.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2,2010,WD ,128000.0,26,1,0,0,1,9,12,9,4,0,0.0,0,4,442.0
1982,902201090,50,RM,120.0,9000.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,2,1,4,130.0,1,0.0,550.0,680.0,GasA,5,1,SBrkr,680.0,494.0,0.0,1174.0,0,0,1,0,2,1,4,6,8,1,4,6,2000,3,2,576.0,3,3,Y,116.0,26.0,40.0,0.0,0.0,0.0,0,2,0,0.0,6,2007,WD ,135000.0,15,3,0,0,1,9,6,9,4,4,0.0,0,4,130.0
